algorithm,algorithm_relative_folder,folder,algo_file,gt_file,rmse,mean,median,std,min,max,sse,plot_path
stella-vanilla,NREL/1024x512/stella-vanilla_run_20250722_140137/VID_20250502_101547_056,VID_20250502_101547_056,frame_trajectory.txt,2025_05_02.10_15_59.893.prc.traj.csv,7.849495969499685,7.3646372525296675,6.910740208721387,2.716009041561544,2.233193292690361,14.274790642658516,41897.91914313042,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-vanilla_run_20250722_140137_VID_20250502_101547_056_EST_frame_trajectory_vs_GT_2025_05_02.10_15_59.893.prc.traj.csv.pdf
stella-multimap,NREL/1920x960/stella-multimap_run_20250725_034814/VID_20250502_101547_056,VID_20250502_101547_056,frame_trajectory.txt,2025_05_02.10_15_59.893.prc.traj.csv,11.38460047878569,10.691082224501978,11.07885363484834,3.912785316178892,2.7003721026327407,20.262270279396866,88134.2070818658,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1920x960_stella-multimap_run_20250725_034814_VID_20250502_101547_056_EST_frame_trajectory_vs_GT_2025_05_02.10_15_59.893.prc.traj.csv.pdf
stella-vanilla,NREL/1920x960/stella-vanilla_run_20250722_212249/VID_20250502_101547_056,VID_20250502_101547_056,frame_trajectory.txt,2025_05_02.10_15_59.893.prc.traj.csv,8.367213683697,7.786255023588907,7.312208092720564,3.0634127270550473,2.174525983491441,15.905411104578292,47606.98008347952,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1920x960_stella-vanilla_run_20250722_212249_VID_20250502_101547_056_EST_frame_trajectory_vs_GT_2025_05_02.10_15_59.893.prc.traj.csv.pdf
stella-multimap,NREL/1440x720/stella-multimap_run_20250724_053804/VID_20250502_101547_056,VID_20250502_101547_056,frame_trajectory.txt,2025_05_02.10_15_59.893.prc.traj.csv,12.33311202592712,11.566532441373996,12.107523539307806,4.280301335970517,3.3849283832022583,21.25293860165788,103431.84352596632,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1440x720_stella-multimap_run_20250724_053804_VID_20250502_101547_056_EST_frame_trajectory_vs_GT_2025_05_02.10_15_59.893.prc.traj.csv.pdf
stella-vanilla,NREL/1440x720/stella-vanilla_run_20250722_171111/VID_20250502_101547_056,VID_20250502_101547_056,frame_trajectory.txt,2025_05_02.10_15_59.893.prc.traj.csv,9.816596296567171,9.264523228346349,9.796633958804751,3.2456389511477153,2.5205045578738106,16.686354656093254,65528.582737847886,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1440x720_stella-vanilla_run_20250722_171111_VID_20250502_101547_056_EST_frame_trajectory_vs_GT_2025_05_02.10_15_59.893.prc.traj.csv.pdf
stella-vanilla,NREL/2880x1440/stella-vanilla_run_20250723_165626/VID_20250502_101547_056,VID_20250502_101547_056,frame_trajectory.txt,2025_05_02.10_15_59.893.prc.traj.csv,9.530442992169117,8.814489885464493,8.568531768434905,3.6241015005142416,2.4305145796006653,18.262357904750864,61763.9536663501,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_2880x1440_stella-vanilla_run_20250723_165626_VID_20250502_101547_056_EST_frame_trajectory_vs_GT_2025_05_02.10_15_59.893.prc.traj.csv.pdf
stella-multimap,NREL/2880x1440/stella-multimap_run_20250725_040636/VID_20250502_101547_056,VID_20250502_101547_056,frame_trajectory.txt,2025_05_02.10_15_59.893.prc.traj.csv,10.639721675129922,9.964129542605132,9.902766668513411,3.730924789165969,2.3938129585541685,19.43263481771225,76978.50058047604,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_2880x1440_stella-multimap_run_20250725_040636_VID_20250502_101547_056_EST_frame_trajectory_vs_GT_2025_05_02.10_15_59.893.prc.traj.csv.pdf
stella-multimap,NREL/1024x512/stella-multimap_run_20250723_110627/VID_20250418_101357_046,VID_20250418_101357_046,frame_trajectory.txt,2025_04_18.10_13_59.579.prc.traj.csv,8.0201753825815,6.852496338220804,5.990785579681827,4.167314135271875,2.17222676826876,18.757070266036962,34670.21189721044,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-multimap_run_20250723_110627_VID_20250418_101357_046_EST_frame_trajectory_vs_GT_2025_04_18.10_13_59.579.prc.traj.csv.pdf
stella-superpoint,NREL/1024x512/stella-superpoint_run_20250724_153721/VID_20250418_101357_046,VID_20250418_101357_046,frame_trajectory.txt,2025_04_18.10_13_59.579.prc.traj.csv,7.708770873765846,6.64420336184716,5.4549964821540335,3.908926971771097,2.2406818970209144,18.317228949210673,32030.15497909493,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-superpoint_run_20250724_153721_VID_20250418_101357_046_EST_frame_trajectory_vs_GT_2025_04_18.10_13_59.579.prc.traj.csv.pdf
stella-vanilla,NREL/1024x512/stella-vanilla_run_20250722_140137/VID_20250418_101357_046,VID_20250418_101357_046,frame_trajectory.txt,2025_04_18.10_13_59.579.prc.traj.csv,7.129447918869359,6.108151759762172,4.850810042833733,3.6768885905864632,2.1201813253123762,17.514349421819045,27396.845891422272,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-vanilla_run_20250722_140137_VID_20250418_101357_046_EST_frame_trajectory_vs_GT_2025_04_18.10_13_59.579.prc.traj.csv.pdf
stella-multimap,NREL/1920x960/stella-multimap_run_20250725_034814/VID_20250418_101357_046,VID_20250418_101357_046,frame_trajectory.txt,2025_04_18.10_13_59.579.prc.traj.csv,7.5569030610835854,6.484582004026691,5.190062278356347,3.880332473856803,2.2962057241135696,18.603317319156464,30780.556508417198,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1920x960_stella-multimap_run_20250725_034814_VID_20250418_101357_046_EST_frame_trajectory_vs_GT_2025_04_18.10_13_59.579.prc.traj.csv.pdf
stella-vanilla,NREL/1920x960/stella-vanilla_run_20250722_212249/VID_20250418_101357_046,VID_20250418_101357_046,frame_trajectory.txt,2025_04_18.10_13_59.579.prc.traj.csv,6.937218978353214,5.914393428205084,4.476025697429035,3.6255975410997463,2.0886891227283275,17.918970105725922,25939.37885580334,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1920x960_stella-vanilla_run_20250722_212249_VID_20250418_101357_046_EST_frame_trajectory_vs_GT_2025_04_18.10_13_59.579.prc.traj.csv.pdf
stella-multimap,NREL/1440x720/stella-multimap_run_20250724_053804/VID_20250418_101357_046,VID_20250418_101357_046,frame_trajectory.txt,2025_04_18.10_13_59.579.prc.traj.csv,7.444664898774329,6.325557375056601,4.90362551305822,3.9256030555711603,2.2982643786600385,18.831335009695763,29873.016110267956,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1440x720_stella-multimap_run_20250724_053804_VID_20250418_101357_046_EST_frame_trajectory_vs_GT_2025_04_18.10_13_59.579.prc.traj.csv.pdf
stella-vanilla,NREL/1440x720/stella-vanilla_run_20250722_171111/VID_20250418_101357_046,VID_20250418_101357_046,frame_trajectory.txt,2025_04_18.10_13_59.579.prc.traj.csv,6.942919156724162,5.9638983712539995,4.672642845532255,3.5547211753049273,2.121860137452911,17.51610829969245,25982.024138659162,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1440x720_stella-vanilla_run_20250722_171111_VID_20250418_101357_046_EST_frame_trajectory_vs_GT_2025_04_18.10_13_59.579.prc.traj.csv.pdf
stella-vanilla,NREL/2880x1440/stella-vanilla_run_20250723_165626/VID_20250418_101357_046,VID_20250418_101357_046,frame_trajectory.txt,2025_04_18.10_13_59.579.prc.traj.csv,7.771875127642331,6.415731712586786,5.5785647756532475,4.3863914088660305,2.2114171060887826,21.877626712299094,32556.701176819708,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_2880x1440_stella-vanilla_run_20250723_165626_VID_20250418_101357_046_EST_frame_trajectory_vs_GT_2025_04_18.10_13_59.579.prc.traj.csv.pdf
stella-multimap,NREL/2880x1440/stella-multimap_run_20250725_040636/VID_20250418_101357_046,VID_20250418_101357_046,frame_trajectory.txt,2025_04_18.10_13_59.579.prc.traj.csv,7.923553681666825,6.833314910047727,5.843081396645872,4.011048527053162,2.216243811478027,18.35880962311165,33839.87688803193,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_2880x1440_stella-multimap_run_20250725_040636_VID_20250418_101357_046_EST_frame_trajectory_vs_GT_2025_04_18.10_13_59.579.prc.traj.csv.pdf
stella-multimap,NREL/1024x512/stella-multimap_run_20250723_110627/VID_20250411_103227_056,VID_20250411_103227_056,frame_trajectory.txt,2025_04_11.10_32_29.377.prc.traj.csv,8.446611808584612,7.055673391748564,5.049772433381277,4.643568028347634,2.042677013210653,18.8219119547878,37741.637802763216,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-multimap_run_20250723_110627_VID_20250411_103227_056_EST_frame_trajectory_vs_GT_2025_04_11.10_32_29.377.prc.traj.csv.pdf
stella-vanilla,NREL/1024x512/stella-vanilla_run_20250722_140137/VID_20250411_103227_056,VID_20250411_103227_056,frame_trajectory.txt,2025_04_11.10_32_29.377.prc.traj.csv,6.773274888713134,5.738993482686048,4.032598994080932,3.5973888480061462,2.3184046597519554,15.383984581541524,24269.066687860046,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-vanilla_run_20250722_140137_VID_20250411_103227_056_EST_frame_trajectory_vs_GT_2025_04_11.10_32_29.377.prc.traj.csv.pdf
stella-multimap,NREL/1920x960/stella-multimap_run_20250725_034814/VID_20250411_103227_056,VID_20250411_103227_056,frame_trajectory.txt,2025_04_11.10_32_29.377.prc.traj.csv,7.524157591088626,6.2262740880695375,4.36390303602532,4.224506886699374,2.288666813014315,18.546467369730856,29948.249203978856,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1920x960_stella-multimap_run_20250725_034814_VID_20250411_103227_056_EST_frame_trajectory_vs_GT_2025_04_11.10_32_29.377.prc.traj.csv.pdf
stella-vanilla,NREL/1920x960/stella-vanilla_run_20250722_212249/VID_20250411_103227_056,VID_20250411_103227_056,frame_trajectory.txt,2025_04_11.10_32_29.377.prc.traj.csv,6.6799968611302845,5.635040216182378,4.094069959751324,3.5872942208184857,2.3577195083247187,15.744315300993293,23605.227416231828,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1920x960_stella-vanilla_run_20250722_212249_VID_20250411_103227_056_EST_frame_trajectory_vs_GT_2025_04_11.10_32_29.377.prc.traj.csv.pdf
stella-multimap,NREL/1440x720/stella-multimap_run_20250724_053804/VID_20250411_103227_056,VID_20250411_103227_056,frame_trajectory.txt,2025_04_11.10_32_29.377.prc.traj.csv,7.579761196884334,6.263874132416347,4.385575730949464,4.2680980137572755,2.381043512009219,17.86399350215797,30392.520515148728,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1440x720_stella-multimap_run_20250724_053804_VID_20250411_103227_056_EST_frame_trajectory_vs_GT_2025_04_11.10_32_29.377.prc.traj.csv.pdf
stella-vanilla,NREL/1440x720/stella-vanilla_run_20250722_171111/VID_20250411_103227_056,VID_20250411_103227_056,frame_trajectory.txt,2025_04_11.10_32_29.377.prc.traj.csv,6.729518142133251,5.704439153137729,4.252428534234372,3.5701244198836917,2.372092362378294,16.300735501430804,23956.513230983994,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1440x720_stella-vanilla_run_20250722_171111_VID_20250411_103227_056_EST_frame_trajectory_vs_GT_2025_04_11.10_32_29.377.prc.traj.csv.pdf
stella-vanilla,NREL/2880x1440/stella-vanilla_run_20250723_165626/VID_20250411_103227_056,VID_20250411_103227_056,frame_trajectory.txt,2025_04_11.10_32_29.377.prc.traj.csv,6.848744021714182,5.752228911593994,4.112026634433852,3.7171436915443463,2.4057753937917683,17.01743905977739,24812.900883056882,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_2880x1440_stella-vanilla_run_20250723_165626_VID_20250411_103227_056_EST_frame_trajectory_vs_GT_2025_04_11.10_32_29.377.prc.traj.csv.pdf
stella-multimap,NREL/2880x1440/stella-multimap_run_20250725_040636/VID_20250411_103227_056,VID_20250411_103227_056,frame_trajectory.txt,2025_04_11.10_32_29.377.prc.traj.csv,7.96736998921571,6.4784179279305585,4.68512621224218,4.637788880072384,2.2831948710539294,19.95096037839323,33580.38282433417,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_2880x1440_stella-multimap_run_20250725_040636_VID_20250411_103227_056_EST_frame_trajectory_vs_GT_2025_04_11.10_32_29.377.prc.traj.csv.pdf
stella-multimap,NREL/1024x512/stella-multimap_run_20250723_110627/VID_20250703_124139_051,VID_20250703_124139_051,frame_trajectory.txt,2025_07_03.12_41_31.456.prc.traj.csv,6.906535857165649,6.493946884662554,6.0203399670165645,2.3513594802786675,2.1811429934625495,14.52362614250094,20320.301194730127,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-multimap_run_20250723_110627_VID_20250703_124139_051_EST_frame_trajectory_vs_GT_2025_07_03.12_41_31.456.prc.traj.csv.pdf
stella-superpoint,NREL/1024x512/stella-superpoint_run_20250724_153721/VID_20250703_124139_051,VID_20250703_124139_051,frame_trajectory.txt,2025_07_03.12_41_31.456.prc.traj.csv,7.440865460674725,7.050094350284876,6.665402441482762,2.3796320001091256,2.9404564359499736,13.19559265508722,23586.119970445245,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-superpoint_run_20250724_153721_VID_20250703_124139_051_EST_frame_trajectory_vs_GT_2025_07_03.12_41_31.456.prc.traj.csv.pdf
stella-vanilla,NREL/1024x512/stella-vanilla_run_20250722_140137/VID_20250703_124139_051,VID_20250703_124139_051,frame_trajectory.txt,2025_07_03.12_41_31.456.prc.traj.csv,6.116089991344246,5.775484499621395,5.152967759699981,2.012544552762562,2.759665316627324,11.93109154097475,15935.19318922626,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-vanilla_run_20250722_140137_VID_20250703_124139_051_EST_frame_trajectory_vs_GT_2025_07_03.12_41_31.456.prc.traj.csv.pdf
stella-multimap,NREL/1920x960/stella-multimap_run_20250725_034814/VID_20250703_124139_051,VID_20250703_124139_051,frame_trajectory.txt,2025_07_03.12_41_31.456.prc.traj.csv,8.313967256494214,7.80598839036792,7.514107594163853,2.861572433383291,2.6575337967827553,16.943833794290384,29445.99395691668,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1920x960_stella-multimap_run_20250725_034814_VID_20250703_124139_051_EST_frame_trajectory_vs_GT_2025_07_03.12_41_31.456.prc.traj.csv.pdf
stella-vanilla,NREL/1920x960/stella-vanilla_run_20250722_212249/VID_20250703_124139_051,VID_20250703_124139_051,frame_trajectory.txt,2025_07_03.12_41_31.456.prc.traj.csv,6.276834844279811,5.927965034553282,5.28839653853067,2.06346461357564,2.7270256844251453,11.842215821866459,16783.82731216756,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1920x960_stella-vanilla_run_20250722_212249_VID_20250703_124139_051_EST_frame_trajectory_vs_GT_2025_07_03.12_41_31.456.prc.traj.csv.pdf
stella-multimap,NREL/1440x720/stella-multimap_run_20250724_053804/VID_20250703_124139_051,VID_20250703_124139_051,frame_trajectory.txt,2025_07_03.12_41_31.456.prc.traj.csv,7.575552593271422,7.18573109228215,6.785485428436875,2.3988050697859857,2.688517922912789,13.676417912037586,24447.712761797506,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1440x720_stella-multimap_run_20250724_053804_VID_20250703_124139_051_EST_frame_trajectory_vs_GT_2025_07_03.12_41_31.456.prc.traj.csv.pdf
stella-vanilla,NREL/1440x720/stella-vanilla_run_20250722_171111/VID_20250703_124139_051,VID_20250703_124139_051,frame_trajectory.txt,2025_07_03.12_41_31.456.prc.traj.csv,6.183785089705074,5.84286853094439,5.241929425482645,2.024866752593497,2.725023686844011,11.993439452073,16289.898363190645,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1440x720_stella-vanilla_run_20250722_171111_VID_20250703_124139_051_EST_frame_trajectory_vs_GT_2025_07_03.12_41_31.456.prc.traj.csv.pdf
stella-vanilla,NREL/2880x1440/stella-vanilla_run_20250723_165626/VID_20250703_124139_051,VID_20250703_124139_051,frame_trajectory.txt,2025_07_03.12_41_31.456.prc.traj.csv,6.3427636019118685,5.992039939894181,5.311088603752392,2.079929678727375,2.730959843693805,11.894175127642976,17138.256946748395,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_2880x1440_stella-vanilla_run_20250723_165626_VID_20250703_124139_051_EST_frame_trajectory_vs_GT_2025_07_03.12_41_31.456.prc.traj.csv.pdf
stella-multimap,NREL/2880x1440/stella-multimap_run_20250725_040636/VID_20250703_124139_051,VID_20250703_124139_051,frame_trajectory.txt,2025_07_03.12_41_31.456.prc.traj.csv,10.340490415909798,9.690703661703967,9.758134149085453,3.607770029056694,2.5433071284141913,17.44974780725762,45550.36610968854,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_2880x1440_stella-multimap_run_20250725_040636_VID_20250703_124139_051_EST_frame_trajectory_vs_GT_2025_07_03.12_41_31.456.prc.traj.csv.pdf
stella-multimap,NREL/1024x512/stella-multimap_run_20250723_110627/VID_20250606_100106_046,VID_20250606_100106_046,frame_trajectory.txt,2025_06_06.10_01_52.953.prc.traj.csv,17.387268576538887,15.781250982512622,13.793760241962758,7.29857698319617,2.090001796732953,30.33620615081787,119112.94076976243,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-multimap_run_20250723_110627_VID_20250606_100106_046_EST_frame_trajectory_vs_GT_2025_06_06.10_01_52.953.prc.traj.csv.pdf
stella-superpoint,NREL/1024x512/stella-superpoint_run_20250724_153721/VID_20250606_100106_046,VID_20250606_100106_046,frame_trajectory.txt,2025_06_06.10_01_52.953.prc.traj.csv,17.544085493500933,15.927725989143315,14.149412446014338,7.3554388460538815,2.1283788122400567,30.444264707570632,121271.20470648832,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-superpoint_run_20250724_153721_VID_20250606_100106_046_EST_frame_trajectory_vs_GT_2025_06_06.10_01_52.953.prc.traj.csv.pdf
stella-vanilla,NREL/1024x512/stella-vanilla_run_20250722_140137/VID_20250606_100106_046,VID_20250606_100106_046,frame_trajectory.txt,2025_06_06.10_01_52.953.prc.traj.csv,17.35336449707664,15.742787179290708,13.617053997888235,7.3009527594664085,2.077664710879848,30.484750869360802,118648.86819114961,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-vanilla_run_20250722_140137_VID_20250606_100106_046_EST_frame_trajectory_vs_GT_2025_06_06.10_01_52.953.prc.traj.csv.pdf
